countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
UK,Chris Bryant,http://www.wikidata.org/entity/Q266146,male,rhonddabryant,20995648,Member of the 58th Parliament of the United Kingdom,Conservative Party || Labour Party,Labour Party
UK,Yasmin Qureshi,http://www.wikidata.org/entity/Q267930,female,yasminqureshimp,72341341,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Gareth Thomas,http://www.wikidata.org/entity/Q272452,male,gareththomasmp,219976700,Member of the 58th Parliament of the United Kingdom,Labour Party || Labour Co-operative,Labour Co-operative
UK,Jonathan Djanogly,http://www.wikidata.org/entity/Q300142,male,jdjanogly,131120978,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Jeffrey Donaldson,http://www.wikidata.org/entity/Q300292,male,j_donaldson_mp,277499481,Member of the 58th Parliament of the United Kingdom,Democratic Unionist Party,Democratic Unionist Party
UK,Michael Fabricant,http://www.wikidata.org/entity/Q304027,male,mike_fabricunt,19058678,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Tim Farron,http://www.wikidata.org/entity/Q304251,male,timfarron,80021045,Member of the 58th Parliament of the United Kingdom,Liberal Democrats,Liberal Democrats
UK,Julian Sturdy,http://www.wikidata.org/entity/Q328608,male,juliansturdy,8558522,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Neil Parish,http://www.wikidata.org/entity/Q333714,male,neil_parish,3164087579,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Michelle Gildernew,http://www.wikidata.org/entity/Q337970,female,gildernewm,127619354,Member of the 58th Parliament of the United Kingdom,Sinn Féin,Sinn Féin
UK,Julian Smith,http://www.wikidata.org/entity/Q390794,male,juliansmithuk,728039018,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Robert Goodwill,http://www.wikidata.org/entity/Q391644,male,rgoodwill_mp,3198099357,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Damian Green,http://www.wikidata.org/entity/Q391960,male,damiangreen,422184091,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Lilian Greenwood,http://www.wikidata.org/entity/Q392064,female,liliangreenwood,20148039,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Nia Griffith,http://www.wikidata.org/entity/Q392101,female,niagriffithmp,481120639,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Greg Hands,http://www.wikidata.org/entity/Q478227,male,greghands,125270251,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Mark Harper,http://www.wikidata.org/entity/Q478276,male,mark_j_harper,429751008,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
