countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
ES,Pablo Hispán Iglesias de Ussel,http://www.wikidata.org/entity/Q81764991,male,hispanpablo,3095873030,Member of the Congress of Deputies,,Popular parliamentary group
ES,Javier Merino Martínez,http://www.wikidata.org/entity/Q81764999,,javier_merino,82652418,Member of the Congress of Deputies,,Popular parliamentary group
ES,Eduardo Carazo Hermoso,http://www.wikidata.org/entity/Q81765006,male,educarazo,242430168,Member of the Congress of Deputies,,Popular parliamentary group
ES,Pedro Duque,http://www.wikidata.org/entity/Q448547,male,astro_duque,311979693,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Iñaki Ruiz de Pinedo Undiano,http://www.wikidata.org/entity/Q3753758,male,ruizdepinedo,596531845,Member of the Congress of Deputies,Basque Nationalist Party || People's Socialist Revolutionary Party || Euskal Herria Bildu || Herri Batasuna || Euskal Herritarrok,
ES,Carlos Rojas García,http://www.wikidata.org/entity/Q5751614,male,carlosrojas_ppa,158846236,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,Joan Josep Nuet,http://www.wikidata.org/entity/Q5931440,male,nuet,17199998,Member of the Congress of Deputies,United and Alternative Left || Party of the Communists of Catalonia || Communists of Catalonia || Catalunya en Comú || Sobiranistes,Republican Parliamentary Group
ES,Meritxell Batet,http://www.wikidata.org/entity/Q9031777,female,meritxell_batet || ambbatet,725700028392689664 || 1013701195414810626,Member of the Congress of Deputies,Spanish Socialist Workers' Party || Socialists' Party of Catalonia,Socialist parliamentary group
ES,Mertxe Aizpurua,http://www.wikidata.org/entity/Q12263472,female,mertxeaizpurua,555326714,Member of the Congress of Deputies,Euskal Herria Bildu,Parliamentary group EH Bildu
ES,Sergio Sayas,http://www.wikidata.org/entity/Q12267336,male,sergiosayas,144600462,Member of the Congress of Deputies,Navarrese People's Union,Mixed Parliamentary Group
ES,Celso Delgado,http://www.wikidata.org/entity/Q12385903,male,celsodelgadoou,755798880118243328,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,Oscar Clavell Lopez,http://www.wikidata.org/entity/Q14066524,male,oscarclavell,540111388,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,Rafaela Crespín Rubio,http://www.wikidata.org/entity/Q14085870,female,rafi_crespin,3348787462,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Santiago Abascal Conde,http://www.wikidata.org/entity/Q11703587,male,santi_abascal,260788584,Member of the Congress of Deputies,People's Party || Vox,VOX Parliamentary Group
ES,Carmelo Romero Hernández,http://www.wikidata.org/entity/Q14084185,male,cromeroher,461900036,Member of the Congress of Deputies,People's Party,Popular parliamentary group
ES,Javier Bas Corugeira,http://www.wikidata.org/entity/Q14101365,male,javierbasco,1103313372479672320,Member of the Congress of Deputies,,Popular parliamentary group
ES,Pablo Echenique,http://www.wikidata.org/entity/Q17177501,male,pnique || pabloechenique,25555639,Member of the Congress of Deputies,Podemos,Confederal Parliamentary Group of Unidas Podemos-In Comú Podem-Galicia in Común
ES,Felipe Sicilia,http://www.wikidata.org/entity/Q19826434,male,felipe_sicilia,246982544,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
