countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
FR,Jean-Pierre Grand,http://www.wikidata.org/entity/Q3169366,male,jeanpierregrand,186799138,Senator of the French Fifth Republic,The Republicans || Rally for the Republic || United Republic || Union for a Popular Movement,
FR,Jean-Pierre Leleux,http://www.wikidata.org/entity/Q3169500,male,jpleleux,307011829,Senator of the French Fifth Republic,Republican Party || Union for French Democracy || Liberal Democracy || Union for a Popular Movement,
FR,Jean-Pierre Sueur,http://www.wikidata.org/entity/Q3169778,male,jp_sueur,159497172,Senator of the French Fifth Republic,Unified Socialist Party || Socialist Party,Socialist Group in the Senate of France
FR,Jean-René Lecerf,http://www.wikidata.org/entity/Q3169919,male,senateurlecerf || jrlecerf,1309819848 || 1215662462,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Jean-Vincent Placé,http://www.wikidata.org/entity/Q3170082,male,jvplace,219361536,Senator of the French Fifth Republic,Radical Party of the Left,
FR,Jean-Yves Leconte,http://www.wikidata.org/entity/Q3170172,male,jyleconte,1568539644,Senator of the French Fifth Republic,Socialist Party,
FR,Jean Bizet,http://www.wikidata.org/entity/Q3170787,male,jean_bizet,3092837476,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Jean Desessard,http://www.wikidata.org/entity/Q3171709,male,jeandesessard,2169915501,Senator of the French Fifth Republic,Radical Party of the Left,
FR,Joël Guerriau,http://www.wikidata.org/entity/Q3187409,male,joel_guerriau,237728444,Senator of the French Fifth Republic,Les Centristes,
FR,Joël Labbé,http://www.wikidata.org/entity/Q3187426,male,jlabbesenat,4373116635,Senator of the French Fifth Republic,Europe Ecology – The Greens,Ecologist group
FR,Joëlle Garriaud-Maylam,http://www.wikidata.org/entity/Q3187497,female,senateurjgm,114998731,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Jérôme Bignon,http://www.wikidata.org/entity/Q3190819,male,jeromebignon,138014656,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Karine Claireaux,http://www.wikidata.org/entity/Q3193276,female,karineclaireaux,3346341671,Senator of the French Fifth Republic,Socialist Party,
FR,Ladislas Poniatowski,http://www.wikidata.org/entity/Q3215951,male,l_poniatowski,3131026925,Senator of the French Fifth Republic,Republican Party || Union for French Democracy || Union for a Popular Movement,
FR,Laurence Cohen,http://www.wikidata.org/entity/Q3218873,female,laurencecohen94,2862097384,Senator of the French Fifth Republic,French Communist Party,
FR,Laurence Rossignol,http://www.wikidata.org/entity/Q3218932,female,laurossignol,81850356,Senator of the French Fifth Republic,Socialist Party,
FR,Leila Aïchi,http://www.wikidata.org/entity/Q3229174,female,leilaaichi,562431096,Senator of the French Fifth Republic,Europe Ecology – The Greens,
FR,Philippe Marini,http://www.wikidata.org/entity/Q3246602,male,philippe_marini,1534099902,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Luc Carvounas,http://www.wikidata.org/entity/Q3264768,male,luccarvounas,1006325990,Senator of the French Fifth Republic,Socialist Party,
FR,Marie-Françoise Pérol-Dumont,http://www.wikidata.org/entity/Q3291832,female,mfperoldumont87,3014678867,Senator of the French Fifth Republic,Socialist Party,
FR,Marie-Hélène des Esgaulx,http://www.wikidata.org/entity/Q3291909,female,mhdesesgaulx,1429821811,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Marie-Pierre de La Gontrie,http://www.wikidata.org/entity/Q3292221,female,mpdelagontrie,48731776,Senator of the French Fifth Republic,Socialist Party,
FR,Martial Bourquin,http://www.wikidata.org/entity/Q3295242,male,bourquinmartial,3221366699,Senator of the French Fifth Republic,Socialist Party,
FR,Maryvonne Blondin,http://www.wikidata.org/entity/Q3296361,female,m_blondin,1484320729,Senator of the French Fifth Republic,Socialist Party,
FR,Michel Berson,http://www.wikidata.org/entity/Q3309003,male,michel_berson,2587517070,Senator of the French Fifth Republic,Socialist Party,
FR,Michel Bouvard,http://www.wikidata.org/entity/Q3309098,male,m_bouvard,3136411486,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Michel Bécot,http://www.wikidata.org/entity/Q3309141,male,mbecot_senateur,1266543018,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Michel Laugier,http://www.wikidata.org/entity/Q3310109,male,laugiermichel,952933601175367680,Senator of the French Fifth Republic,Union of Democrats and Independents,
FR,Michel Raison,http://www.wikidata.org/entity/Q3310658,male,michel_raison,586713569,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Michel Savin,http://www.wikidata.org/entity/Q3310830,male,michelsavin38,800815734163062785,Senator of the French Fifth Republic,Republican Party || Union for French Democracy || Union for a Popular Movement,
FR,Michelle Meunier,http://www.wikidata.org/entity/Q3311436,female,meuniermichelle,383243238,Senator of the French Fifth Republic,Socialist Party,
FR,Nassimah Dindar,http://www.wikidata.org/entity/Q3336265,female,nassimahdindar,499445655,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Nathalie Goulet,http://www.wikidata.org/entity/Q3336598,female,senateur61,318492642,Senator of the French Fifth Republic,,
FR,Patrice Joly,http://www.wikidata.org/entity/Q3368960,male,jolypatrice,554564134,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Patricia Schillinger,http://www.wikidata.org/entity/Q3369152,female,schillinger2,1264932240942825472,Senator of the French Fifth Republic,Socialist Party,
FR,Patrick Kanner,http://www.wikidata.org/entity/Q3369559,male,patrickkanner,1172156371,Senator of the French Fifth Republic,Socialist Party,
FR,Philippe Bas,http://www.wikidata.org/entity/Q3379308,male,basphilippe,1358827794,Senator of the French Fifth Republic,The Republicans || Union for a Popular Movement,The Republicans group || Q3117589
FR,Philippe Dominati,http://www.wikidata.org/entity/Q3379746,male,phdominati,1222348645,Senator of the French Fifth Republic,Administrative Meeting for Senators not on the list of another Group,
FR,Philippe Kaltenbach,http://www.wikidata.org/entity/Q3380089,male,p_kaltenbach,438422936,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Pierre Charon,http://www.wikidata.org/entity/Q3384384,male,pierrecharon,3356979887,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Rachel Mazuir,http://www.wikidata.org/entity/Q3416111,male,rachelmazuirse1,4403380517,Senator of the French Fifth Republic,Socialist Party,
FR,Raymond Couderc,http://www.wikidata.org/entity/Q3420774,male,raymond_couderc,84071417,Senator of the French Fifth Republic,Union for French Democracy || Union for a Popular Movement,
FR,Raymond Vall,http://www.wikidata.org/entity/Q3421178,male,raymondvall,956533772022878208,Senator of the French Fifth Republic,Radical Party of the Left,
FR,René-Paul Savary,http://www.wikidata.org/entity/Q3425715,male,renepaulsavary,1731171120,Senator of the French Fifth Republic,The Republicans || Union for a Popular Movement,The Republicans group
FR,Richard Yung,http://www.wikidata.org/entity/Q3431340,male,senateurryung,221688080,Senator of the French Fifth Republic,La République En Marche || Unified Socialist Party || Socialist Party,
FR,Robert del Picchia,http://www.wikidata.org/entity/Q3436753,male,robertdelpicchi,1382338958,Senator of the French Fifth Republic,Rally for the Republic || Union for a Popular Movement,
FR,Roland Courteau,http://www.wikidata.org/entity/Q3440013,male,rolandcourteau,890206410088349696,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Ronan Dantec,http://www.wikidata.org/entity/Q3441589,male,ronandantec,628475111,Senator of the French Fifth Republic,Europe Ecology – The Greens,
FR,Rémi Féraud,http://www.wikidata.org/entity/Q3456022,male,remiferaud,519390633,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Rémy Pointereau,http://www.wikidata.org/entity/Q3456174,male,remypointereau,810789039410466817,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Samia Ghali,http://www.wikidata.org/entity/Q3470800,female,samiaghali,1435362097,Senator of the French Fifth Republic,Socialist Party,
FR,Sandrine Hurel,http://www.wikidata.org/entity/Q3472000,female,sandrinehurel,539691398,Senator of the French Fifth Republic,Socialist Party,
FR,Sophie Joissains,http://www.wikidata.org/entity/Q3490954,female,sophiejoissains,633850477,Senator of the French Fifth Republic,Radical Party || Union for a Popular Movement,
FR,Sophie Primas,http://www.wikidata.org/entity/Q3491023,female,sophieprimas,156608013,Senator of the French Fifth Republic,The Republicans || Rally for the Republic || Union for a Popular Movement,The Republicans group
FR,Stéphane Artano,http://www.wikidata.org/entity/Q3501568,male,stephaneartano,2271972965,Senator of the French Fifth Republic,Union for a Popular Movement,
FR,Stéphane Mazars,http://www.wikidata.org/entity/Q3501943,male,s_mazars,1429780352,Senator of the French Fifth Republic,Radical Party of the Left,
FR,Sylvie Goy-Chavent,http://www.wikidata.org/entity/Q3507333,female,sgoychavent,1867353348,Senator of the French Fifth Republic,Radical Party || Union for a Popular Movement,
FR,Thani Mohamed Soilihi,http://www.wikidata.org/entity/Q3519563,male,tmohamedsoilihi,1433793444921724942,Senator of the French Fifth Republic,Socialist Group in the Senate of France,
FR,Thierry Repentin,http://www.wikidata.org/entity/Q3524492,male,trepentin,139711739,Senator of the French Fifth Republic,Socialist Party,
FR,Vincent Capo-Canellas,http://www.wikidata.org/entity/Q3559512,male,capo_canellas,3366419188,Senator of the French Fifth Republic,Democratic European Force,
FR,Vincent Delahaye,http://www.wikidata.org/entity/Q3559572,male,v_delahaye,264199387,Senator of the French Fifth Republic,Radical Party || Union of Democrats and Independents,
FR,Vincent Éblé,http://www.wikidata.org/entity/Q3559608,male,vincenteble,460260217,Senator of the French Fifth Republic,Socialist Party,
FR,Yannick Vaugrenard,http://www.wikidata.org/entity/Q3571817,male,yvaugrenard,380924724,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Yves Daudigny,http://www.wikidata.org/entity/Q3573595,male,ydaudigny,2785271919,Senator of the French Fifth Republic,Socialist Party,Socialist Group in the Senate of France
FR,Yves Détraigne,http://www.wikidata.org/entity/Q3573637,male,yvesdetraigne,2224958981,Senator of the French Fifth Republic,Union for French Democracy || Centrist Alliance || Democratic Movement,Q51239901 || Q51239847 || Q51239482 || Group Centrist Union
FR,Éliane Assassi,http://www.wikidata.org/entity/Q3587688,female,elianeassassi,81800139,Senator of the French Fifth Republic,French Communist Party,Q50910195 || Communist Group
FR,Éric Bocquet,http://www.wikidata.org/entity/Q3590999,male,ericbocquet,2304676531,Senator of the French Fifth Republic,Communist Group || French Communist Party,
FR,Évelyne Didier,http://www.wikidata.org/entity/Q3592771,female,didier_rambaud,2931821459,Senator of the French Fifth Republic,French Communist Party,
FR,David Rachline,http://www.wikidata.org/entity/Q5238859,male,david_rachline,189815209,Senator of the French Fifth Republic,National Rally,
FR,Jacques Fernique,http://www.wikidata.org/entity/Q6120603,male,jacquesfernique,102088558,Senator of the French Fifth Republic,Europe Ecology – The Greens,
FR,Jean Besson,http://www.wikidata.org/entity/Q8343669,male,bessonjean,78422142,Senator of the French Fifth Republic,French Section of the Workers' International || Socialist Party,
